Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
662123,2019-10-09 01:50:59,4807552641361,fraud_Miller-Hauck,grocery_pos,106.01,Kimberly,Castro,F,588 Smith Lights Suite 786,Rosewood,OH,43070,40.2158,-83.9579,133,Professor Emeritus,1954-01-29,5e69d97f22811dcfa5a1e85288c0b08f,1349747459,39.441787,-83.897376,0
397598,2019-06-30 12:22:46,38295635583927,"fraud_Ritchie, Bradtke and Stiedemann",travel,9.52,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,1983-06-14,02f07aef789018010d99e771ccb6c1af,1341058966,33.332182,-99.280584,0
344736,2020-11-01 13:18:24,4586810168620942,"fraud_Swaniawski, Lowe and Robel",shopping_pos,135.84,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,d44f0f6a21aad2517691e0b418bc3738,1383311904,32.857506,-79.406752,0
336477,2020-10-27 23:06:55,676281772837,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,898.97,Alicia,Bishop,F,222 Freeman Islands,Whigham,GA,39897,30.8836,-84.3246,3430,"Editor, commissioning",1950-03-25,ee36b4801eaa663d2fcddc049a9a78c3,1382915215,31.870977000000003,-83.82990699999999,1
106099,2020-07-28 01:46:15,30290551782700,fraud_Hudson-Ratke,grocery_pos,320.74,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,1961-09-03,410dbef45b700a0a8b90dd826bc189b6,1374975975,37.68315,-87.81153,1
253852,2020-09-22 01:37:34,4482427013979020,fraud_Bins-Rice,gas_transport,72.45,Leslie,Ford,F,4938 Hatfield Course,Henderson,WV,25106,38.8265,-82.1364,642,Building services engineer,1946-08-30,d06092b60d2f71177b51afa77a400e0b,1379813854,39.505199,-82.699905,0
764775,2019-11-23 20:47:08,6523180720198790,"fraud_Windler, Goodwin and Kovacek",home,37.07,Alan,Taylor,M,560 Molina Path,Oakdale,NY,11769,40.7382,-73.1297,9506,"Biochemist, clinical",1953-04-13,9dce096a1291d0540f5cd9c2ba219920,1353703628,41.459777,-72.958237,0
23594,2020-06-29 11:08:46,4102003771126577611,fraud_Bernhard Inc,gas_transport,65.57,William,Fitzgerald,M,715 Courtney Pike Suite 932,Keller,TX,76248,32.9276,-97.2489,95035,Probation officer,1987-06-13,7ef444d582318f38fcdc6a53420a90f1,1372504126,32.671235,-97.645329,0
1003535,2020-02-16 08:42:37,501831082224,fraud_Stamm-Rodriguez,misc_pos,315.48,Corey,Jones,M,709 George Underpass Apt. 080,West Decatur,PA,16878,40.9493,-78.3129,1762,Armed forces logistics/support/administrative officer,1962-05-04,0e65fd4ade86f58e2ff9c4929b4842a2,1361004157,41.527405,-78.90052299999999,0
81698,2019-02-18 02:00:19,4683638447911,fraud_O'Keefe-Hudson,grocery_pos,92.87,Daniel,Boyd,M,8925 Nicholas Points,Egan,LA,70531,30.251,-92.5002,1261,Broadcast presenter,1972-07-01,d9b2f593c85f45208e6c0a4783056564,1329530419,31.061941,-92.90874,0
635830,2019-09-28 01:53:49,676179782773,fraud_Doyle Ltd,grocery_pos,317.41,Brittany,Mccarthy,F,621 Reilly Road Apt. 756,Albany,NY,12207,42.656000000000006,-73.7508,151022,Sales executive,1957-12-17,d09962a495b9de7a41576ef58389ac3a,1348797229,43.233428,-73.490282,1
838454,2019-12-13 05:05:34,3592325941359225,fraud_Pagac LLC,shopping_pos,9.46,Ashley,Robinson,F,1007 Colton Forks,Hopewell,VA,23860,37.2876,-77.295,31970,Purchasing manager,1935-08-15,b781fb569eb6993f5f3df6dce5bbc848,1355375134,37.773168,-77.12052,0
400136,2019-07-01 01:05:02,4482427013979020,fraud_Donnelly PLC,misc_net,327.33,Leslie,Ford,F,4938 Hatfield Course,Henderson,WV,25106,38.8265,-82.1364,642,Building services engineer,1946-08-30,99b6c48c8ca4e7c99f3cca6444f9cba9,1341104702,39.107006,-82.787754,0
274887,2019-05-16 06:08:57,6528911529051375,fraud_Miller-Hauck,grocery_pos,121.3,Diane,Smith,F,195 Murray Overpass Apt. 384,Winter,WI,54896,45.8327,-91.0144,1478,Neurosurgeon,1965-04-27,68d1f1b718a0b02ed0c7494e090d9fd0,1337148537,45.226892,-91.528138,0
385961,2020-11-18 23:34:01,4066595222529,fraud_Schumm PLC,shopping_net,1187.73,Jamie,Olson,F,3423 Michael Canyon Suite 276,River,KY,41254,37.8795,-82.7251,571,Quarry manager,1931-03-07,7f5f052da88a47670cbb3566078e10bd,1384817641,38.616655,-82.160448,1
753524,2019-11-18 08:20:08,3559679414981506,fraud_Durgan-Auer,misc_net,3.32,Olivia,Stephenson,F,292 Cassidy Oval,Lowville,NY,13367,43.7893,-75.4156,8830,Theme park manager,1991-03-29,ca0d240c5acbbd913f974b14c48cd851,1353226808,43.334499,-75.423126,0
910236,2019-12-29 03:24:27,4048508450704760,fraud_Flatley-Durgan,misc_net,698.6,Cheryl,Melton,F,5053 Bell Crescent Apt. 255,Fullerton,NE,68638,41.36600000000001,-98.0054,1749,"Surveyor, mining",1973-05-07,0bf6d0fe7d18985f41891640821614fd,1356751467,41.019583,-97.330981,1
403353,2020-11-27 00:28:00,3513506355699497,fraud_Padberg-Welch,grocery_pos,312.93,Sarah,Adams,F,5654 Peterson Land,Ridgeland,MS,39157,32.4122,-90.1207,24645,"Scientist, clinical (histocompatibility and immunogenetics)",1966-05-29,97fe3216494984c94fbffa90906e3161,1385512080,32.038761,-90.00209699999999,1
1373,2019-01-01 15:34:34,4089096483689733451,fraud_Pollich LLC,home,80.42,Debra,Stark,F,686 Linda Rest,Kilgore,TX,75662,32.3836,-94.8653,24536,Multimedia programmer,1983-10-14,bcc3d4fbd9cdd108f6f6a481adf7790c,1325432074,31.791825,-95.29705,0
1070920,2020-03-20 23:39:32,4040099974063068803,fraud_Predovic Inc,shopping_net,1012.87,Jeffrey,Lewis,M,24255 Bryan Square,Palermo,ND,58769,48.3396,-102.24,229,Administrator,1983-03-20,ad6fa44a0e4ae83bcec4accac2e677f1,1363822772,48.037701,-102.139608,1
51199,2019-01-30 22:22:44,3575789281659026,"fraud_Schiller, Blanda and Johnson",home,241.08,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,18489423f878faa671128bf867da5eb6,1327962164,38.291139,-93.380603,1
447696,2020-12-07 23:02:21,30518196150127,fraud_Nienow PLC,entertainment,419.94,Karen,Sullivan,F,6313 Scott Trace,Rossville,IL,60963,40.3625,-87.6692,1807,"Buyer, retail",1975-06-02,ae8a47e0c03262ce4b076bb0cbf9810d,1386457341,39.924457,-88.538191,1
771387,2019-11-25 22:53:10,4364010865167176,fraud_Pacocha-Bauch,shopping_pos,832.41,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,6ad4148fb907f4e67e770e551f7561b8,1353883990,40.160173,-120.131736,1
378438,2020-11-16 02:00:17,378006354724784,"fraud_Lockman, West and Runte",grocery_pos,251.97,Christopher,Matthews,M,433 John Heights Apt. 849,Etlan,VA,22719,38.5095,-78.2638,395,Senior tax professional/tax inspector,1982-01-07,98559d91668d1edb28a75e441918aecc,1384567217,38.833682,-77.32585,1
397621,2019-06-30 12:30:27,3575789281659026,fraud_Yost-Rogahn,personal_care,65.14,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,fc55b19534ee19e53850aebaa594b46f,1341059427,39.304583,-94.124538,0
208602,2020-09-02 01:51:21,4003989662068504,fraud_DuBuque LLC,grocery_pos,298.22,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,1989-02-08,fd83a3f118091e1aec11dec64024ef43,1378086681,33.433258,-87.58792,1
494584,2019-08-03 23:05:52,3547574373318979,fraud_Kilback LLC,food_dining,118.19,Jacob,Patel,M,54822 Hill Forks,Dieterich,IL,62424,39.0319,-88.4074,2092,"Psychologist, clinical",1962-04-30,afaece6d8f42c7de127aa3747246e1e1,1344035152,39.63113,-89.174154,1
1014764,2020-02-22 23:08:53,375623337201129,fraud_Mante Group,misc_net,805.42,Karen,Brewer,F,87896 Lisa Burgs,Isanti,MN,55040,45.4682,-93.2266,12568,Theatre director,1958-03-18,20b4033b4292f7549e199447e36d7a48,1361574533,46.279126,-94.044429,1
441000,2020-12-06 22:13:54,4412720572684931,fraud_Lynch Ltd,shopping_pos,686.99,Richard,Marshall,M,295 Page Creek Suite 181,Greenbush,VA,23357,37.7681,-75.6664,776,Psychiatrist,1949-11-17,d55ae3193c56ed00263c548f2a99ce3b,1386368034,37.200888,-76.142348,1
315992,2020-10-19 14:14:27,30364087349027,fraud_Beier LLC,entertainment,16.3,Samuel,Sandoval,M,0005 Morrison Land,Mounds,OK,74047,35.8896,-96.0887,7163,Fitness centre manager,1982-02-05,8d4b1f09d6895451058da45ecc17384b,1382192067,36.313145,-95.193935,0
214890,2019-04-19 23:54:50,4933461930348832,"fraud_Reichert, Shanahan and Hayes",shopping_net,1052.8,Richard,Carter,M,5097 Martin Ridges,Minneapolis,MN,55403,44.9673,-93.2828,1022298,Chemical engineer,1976-09-29,4da6d55e0ae1a3df48a2a231ce3121b4,1334879690,44.359458,-92.330233,1
530879,2019-08-16 22:24:16,4294930380592,"fraud_Rippin, Kub and Mann",misc_net,790.55,Misty,Rivera,F,1980 Vasquez Manors Apt. 574,Catawba,VA,24070,37.3696,-80.1284,1363,Equality and diversity officer,1940-08-23,3560adc60a07ee8ae050a565084093c3,1345155856,36.955586,-79.616802,1
273606,2020-09-30 16:07:45,377895991033232,"fraud_Metz, Russel and Metz",kids_pets,29.99,Kimberly,Myers,F,6881 King Isle Suite 228,Higganum,CT,6441,41.4682,-72.5751,5438,"Librarian, academic",1964-11-17,1d51293596de41b0ae0c11531f4d0a20,1380557265,41.481547,-73.237778,0
325221,2020-10-23 18:27:32,213157767990030,fraud_Auer-West,shopping_net,9.34,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,1984-08-01,8acac67dce9c30b80bab140bf2540370,1382552852,42.377295,-110.133157,0
809711,2019-12-06 22:54:11,6011542681743618,fraud_Pouros-Conroy,shopping_pos,1.48,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1972-08-09,c10430b18bcb0c8b5c5fc3506d727d67,1354834451,39.083245,-78.860091,0
877474,2019-12-21 21:02:51,2712209726293386,"fraud_Kutch, Steuber and Gerhold",food_dining,11.5,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",1977-02-22,57c2be5720556288cabd56fec70a01fd,1356123771,30.467189,-91.11614,0
149759,2020-08-12 03:51:05,4335531783520911,"fraud_Schultz, Simonis and Little",grocery_pos,314.26,Amy,Daugherty,F,852 Thomas Well Suite 339,Owensville,MO,65066,38.3511,-91.4867,6703,Naval architect,1998-05-20,892b24d6ae85b06f25eeca7df59bdac0,1376279465,37.968739,-91.972486,1
537992,2019-08-18 21:58:12,3565423334076143,fraud_Morissette PLC,shopping_pos,949.43,Nathan,Thomas,M,4923 Campbell Pines Suite 717,Carlisle,IN,47838,38.9763,-87.3667,4081,Energy engineer,1938-03-15,54b30050e3aef8328dbcb0e22874943b,1345327092,39.803947,-87.859911,1
588497,2019-09-07 04:27:01,377264520876399,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,309.71,Kara,Miles,F,2076 Thomas Roads Suite 970,Cassatt,SC,29032,34.3424,-80.5,4424,Lawyer,1961-07-31,0cdec150cbb24a0e689a11001e9f0b15,1346992021,34.178315000000005,-79.758965,1
1205968,2020-05-19 01:50:53,3528407217576457,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,1057.68,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,37663,36.4715,-82.4834,87124,Warden/ranger,1987-02-14,42b7a4864dd0381f660cf4bf7255ad42,1368928253,36.253441,-82.978411,1
297386,2019-05-25 22:22:08,371226440126102,fraud_Padberg-Sauer,home,215.28,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,1974-12-24,60c407c871271609caad278d98f39751,1337984528,39.631119,-89.014211,1
60897,2020-07-12 16:39:11,3565414434959494,fraud_Wilkinson LLC,personal_care,15.7,Ryan,Arnold,M,2056 Michael Wells Apt. 348,Prairie Creek,IN,47869,39.4336,-87.4101,137,Materials engineer,1967-03-12,a0e70b3218ce09e4e0c9a5b0ccacd6d9,1373647151,38.836001,-87.361335,0
683569,2019-10-19 02:09:31,675909898057,fraud_DuBuque LLC,grocery_pos,269.34,Christopher,Henry,M,1198 Robert Stravenue Apt. 479,Armonk,NY,10504,41.136,-73.7009,7987,Television/film/video producer,1964-03-16,dcbbffbac4fc4c3742af7c2b29cdc3d8,1350612571,41.287913,-74.499263,1
26632,2019-01-16 03:07:24,6011366578560244,"fraud_Casper, Hand and Zulauf",grocery_pos,304.17,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,1997-07-01,95b8f32619c744fcd0e11ee7e893658a,1326683244,40.540395,-78.598952,1
1014670,2020-02-22 22:13:39,375623337201129,fraud_Hammes-Beatty,kids_pets,22.44,Karen,Brewer,F,87896 Lisa Burgs,Isanti,MN,55040,45.4682,-93.2266,12568,Theatre director,1958-03-18,6b3af589055dad82f52a76c72fa94c86,1361571219,44.695775,-92.60435,1
1162861,2020-04-29 23:58:29,6011099828110011,"fraud_Goldner, Kovacek and Abbott",grocery_pos,297.4,Christine,Jones,F,754 Elliott Creek,Huntsville,AL,35896,34.7543,-86.6546,190178,Tree surgeon,1930-06-26,56c3e08cd7d3ef00196da818ed01eb21,1367279909,34.480621,-87.214063,1
868150,2019-12-19 17:34:06,30290551782700,"fraud_Eichmann, Hayes and Treutel",travel,2.43,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,1961-09-03,dc881a16f7fa2bd8f4d69aa70708c00a,1355938446,35.994734,-88.744336,0
1154384,2020-04-26 18:51:34,4186530744674,fraud_Gerhold LLC,home,36.3,Casey,Howell,F,374 Christopher Ramp Suite 855,Blackville,SC,29817,33.3645,-81.2718,4913,Technical brewer,1966-11-10,1380f97916740ce9bd1d9f546844a7dd,1367002294,34.332962,-81.07943,0
135996,2020-08-08 02:15:06,4476840372112,fraud_Kuvalis Ltd,gas_transport,11.6,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1979-01-21,b93c1ddf3741b95405bf48510bf1ba95,1375928106,34.692893,-85.278239,1
84490,2019-02-19 07:34:58,4560004149983868183,fraud_Kutch and Sons,grocery_pos,213.88,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,1992-05-09,1b1a60eea5f483f57bc389f80b5bc55f,1329636898,38.997214,-105.648267,0
468777,2019-07-25 21:10:16,375848982312810,fraud_Goyette Inc,shopping_net,1011.4,Dale,Smith,M,25036 Contreras Turnpike Suite 270,Purmela,TX,76566,31.4841,-97.9903,258,Web designer,1943-12-15,8eb56899753f7a9ea6327fb05863479b,1343250616,30.888042,-97.995891,1
454943,2020-12-09 07:55:15,3545109339866548,fraud_Rau and Sons,grocery_pos,305.98,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,1999-03-05,e9406333bcd3b2178b22a5421d33a537,1386575715,32.937603,-91.503984,1
52613,2019-02-01 01:44:16,4952583804639909,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,303.8,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,1957-04-05,7ea17a55492e5b0f57a2a64753052a88,1328060656,40.471598,-81.485647,1
58707,2020-07-11 23:27:48,501882822387,"fraud_Reichert, Huels and Hoppe",shopping_net,1166.0,Melissa,Phillips,F,5069 Scott Pass Apt. 654,Meadville,MS,39653,31.4285,-90.8578,2799,"Therapist, horticultural",1961-01-21,132eedacbd368a5bd3d9fa904ea4bf35,1373585268,30.777478,-90.537908,1
890058,2019-12-23 22:25:54,6517779374888867,fraud_Kessler Inc,travel,7.84,Jeremy,Nunez,M,787 Allen Mount,Roland,AR,72135,34.8829,-92.5192,2623,Homeopath,1966-07-25,0ddbd075f16973cd142a623fec3ac281,1356301554,33.904864,-91.648805,1
738880,2019-11-11 16:47:01,30273037698427,fraud_Roberts-Beahan,misc_pos,177.46,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,2000-06-13,914798b0616c851e2b597dc906383639,1352652421,35.112241999999995,-91.599743,0
1054681,2020-03-13 22:00:53,213178850083780,fraud_Wolf Inc,grocery_pos,297.64,Shawn,King,M,31493 Garcia Summit,Athena,OR,97813,45.8289,-118.4971,1302,Dealer,1976-10-18,6b1fc9a4b5d07ce7c4c74079bb910ef7,1363212053,46.597497,-119.421557,1
935871,2020-01-07 02:35:31,4841313716651064,"fraud_Harris, Gusikowski and Heaney",grocery_net,45.45,Omar,Gay,M,2161 Blankenship Freeway,West Hartford,VT,5084,43.7185,-72.4439,140,"Development worker, community",1989-10-28,a7fe5c34f6fa6e2f07071f7dd435b168,1357526131,44.613427,-72.927498,0
1142477,2020-04-20 23:20:19,4384910379661778,fraud_Sawayn PLC,shopping_pos,983.05,Michelle,Russell,F,55505 Christy Via,Hawley,MN,56549,46.9777,-96.4092,4508,Naval architect,1949-04-24,50ce179811ef7a6567c4800e0f4917cf,1366500019,46.356637,-97.111999,1
242909,2020-09-17 09:42:06,3534330126107879,"fraud_Tillman, Dickinson and Labadie",gas_transport,60.72,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,6e4fa575e5ac28f9e04c5f2d86c6fcc8,1379410926,44.558056,-109.440999,0
30462,2019-01-19 03:50:31,2348245054386329,fraud_Spencer PLC,entertainment,5.08,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,1946-02-02,3b7604ff4b1eda3ff0b8af9cb19b341a,1326945031,42.770075,-79.265098,0
199218,2019-04-12 23:47:30,30118423745458,fraud_Streich Ltd,home,28.37,Jared,Velazquez,M,01479 Murray Circle,Matawan,NJ,7747,40.4109,-74.238,30770,Drilling engineer,1993-04-29,4a47a590ccedb36690aba49c68aca8d6,1334274450,40.903975,-74.935224,0
1049487,2020-03-10 22:06:24,3546674063249004,fraud_Stamm-Witting,shopping_net,1258.38,Jordan,May,M,1626 Susan Course,Aledo,TX,76008,32.7004,-97.6039,13602,Optometrist,1984-07-05,0e30964421228cc4125c0186b922abb5,1362953184,31.902862,-96.656581,1
273462,2019-05-15 10:59:00,3517527805128735,fraud_Cummerata-Jones,gas_transport,58.82,Tracy,Conway,F,6778 Campos Field,Bonfield,IL,60913,41.1573,-88.0619,1617,Medical secretary,1990-04-25,1756b49645406da843b1942c2e6cc31d,1337079540,42.0839,-88.945515,0
717911,2019-11-02 23:56:50,373905417449658,fraud_Bins-Howell,personal_care,18.03,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929,-97.6443,2526,Phytotherapist,1970-11-12,d6581b3a94d539d13ad66a17c4777d49,1351900610,31.206290000000003,-97.869769,1
174991,2019-04-01 14:52:07,3524574586339330,fraud_Kuhn LLC,shopping_pos,2025.15,Ashley,Cabrera,F,94225 Smith Springs Apt. 617,Vero Beach,FL,32960,27.633000000000003,-80.4031,105638,"Librarian, public",1986-05-07,9006365872355c9b51f2898c3776c479,1333291927,28.21518,-80.765061,0
974009,2020-01-29 19:31:35,6595970453799027,fraud_Jakubowski Group,food_dining,45.99,Gina,Gomez,F,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980,40.6774,-74.4968,2307,Science writer,1969-09-11,75846fe949d6816a4181c27047777c11,1359487895,40.808118,-74.359565,0
13806,2020-06-25 23:01:19,3593118134380341,fraud_Goyette Inc,shopping_net,976.48,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,1959-05-10,49a574fd22e8a19f229830c40eda50b2,1372201279,44.955637,-67.503251,1
1288478,2020-06-17 23:39:51,4089096483689733451,"fraud_Bahringer, Bergnaum and Quitzon",home,270.74,Debra,Stark,F,686 Linda Rest,Kilgore,TX,75662,32.3836,-94.8653,24536,Multimedia programmer,1983-10-14,4db0deda24b8a62b93e03ef2cea7ee99,1371512391,31.847752000000003,-95.443897,1
429206,2020-12-04 04:36:36,630423337322,"fraud_Jenkins, Hauck and Friesen",gas_transport,13.69,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,bd4c76b1048b64e17a8e6ef648c4e5fe,1386131796,48.173571,-118.479952,1
489096,2020-12-17 01:49:12,6011542681743618,fraud_Torp-Labadie,gas_transport,52.86,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1972-08-09,7770b8ade4fe4590746740458aefe7f2,1387244952,37.896151,-78.425779,0
909413,2019-12-28 23:26:44,4048508450704760,"fraud_Schiller, Blanda and Johnson",home,298.13,Cheryl,Melton,F,5053 Bell Crescent Apt. 255,Fullerton,NE,68638,41.36600000000001,-98.0054,1749,"Surveyor, mining",1973-05-07,73fc1a3b8cd7a054d9e4d4ee3b7c526a,1356737204,41.401828,-98.226903,1
681437,2019-10-17 23:18:24,180065479077096,"fraud_Hyatt, Russel and Gleichner",health_fitness,18.05,Krystal,Gamble,F,47152 Clayton Burg,Manchester,MD,21102,39.6747,-76.8941,11751,Clinical research associate,1964-02-15,7607e93540a4cba11e0df2ad7ccb86dc,1350515904,39.593523,-76.908774,1
571216,2019-08-31 05:47:47,6596735789587928,fraud_McDermott-Weimann,grocery_pos,89.82,Spencer,Williams,M,1145 Tony Drive Suite 080,Watertown,MN,55388,44.9595,-93.8482,5619,Licensed conveyancer,1959-01-15,ac9112dcf8b920689bf2cfc3a7370694,1346392067,44.061657,-93.655053,0
24185,2019-01-15 00:31:47,4789911625179723,fraud_Pagac LLC,shopping_pos,727.13,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,1f3c50944074eeaeec1d68bca4b871de,1326587507,40.394605,-72.973021,1
1052883,2020-03-12 22:30:28,4501449508569485,fraud_Mante Group,misc_net,810.66,Paul,Wade,M,2306 Clark Ranch Suite 515,Ferney,SD,57439,45.32899999999999,-98.0837,52,Bookseller,1990-05-22,b3597c83ffa2b4f000e2d9114dda3dab,1363127428,45.895536,-98.624291,1
1035232,2020-03-04 23:21:48,4379260813815979609,fraud_Kerluke Inc,misc_net,796.55,Thomas,Jenkins,M,93914 Gregory Via,Oakland,CA,94619,37.7878,-122.1884,381459,Barista,1974-01-03,1e1991d9ee890666a17cf10f828865c1,1362439308,38.244493,-121.472753,1
1208760,2020-05-19 23:11:06,6011679934075347,fraud_Kessler Group,travel,4.05,Jennifer,Gonzalez,F,5517 Stacy Land,Jelm,WY,82063,41.0539,-106.0763,100,Public librarian,1974-04-16,ee78aadb947c0e6c25fd924750ce7ff8,1369005066,40.196599,-106.813866,0
733869,2019-11-10 00:03:44,3521815216091574,fraud_Rempel Inc,shopping_net,92.9,Wayne,Marsh,M,172 Leonard Island,Dumont,CO,80436,39.7532,-105.6356,565,Mental health nurse,1978-08-27,86c6f2144f7b17834c9e8bc138fcb312,1352505824,39.378757,-104.715218,0
464060,2019-07-23 17:40:41,342952484382519,fraud_Botsford PLC,home,10.98,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,a8fc7a1e205f3cff722d5d9d97c95803,1343065241,41.359387,-72.755411,0
472043,2020-12-13 18:51:24,213163860545705,fraud_Lemke and Sons,travel,449.52,Mark,Tyler,M,82201 Bradley Radial Suite 703,Avera,GA,30803,33.141,-82.515,741,Claims inspector/assessor,1986-04-28,1b858fbfbdc6050b4aa25f821fab611e,1386960684,33.548547,-81.990183,0
995381,2020-02-10 21:46:23,30263540414123,fraud_Beier LLC,entertainment,56.79,Erik,Patterson,M,162 Jessica Row Apt. 072,Hatch,UT,84735,37.7175,-112.4777,258,Geoscientist,1961-11-24,eeb164244184577faa4e8117c575b78d,1360532783,38.349139,-112.161598,0
921363,2019-12-30 22:01:10,2296006538441789,"fraud_Graham, Hegmann and Hammes",food_dining,7.27,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,1999-09-01,96f573002fc2eefc196e641b40c9c9e2,1356904870,40.0305,-73.531671,0
357910,2019-06-16 08:52:13,571314334723,"fraud_Yost, Block and Koepp",misc_pos,686.32,Lori,Mclean,F,4548 Werner Wells Apt. 441,Mc Clellandtown,PA,15458,39.8882,-79.8694,2379,"Sales professional, IT",1971-01-19,566c66e902f2abe2920df37a76509eef,1339836733,39.718369,-79.57886500000001,1
1170689,2020-05-03 23:18:18,675945690716,"fraud_Heathcote, Yost and Kertzmann",shopping_net,948.82,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,2000-06-09,4c1a38881e8a34153a466002a58354d1,1367623098,41.483578,-80.69547800000001,1
496846,2019-08-04 14:47:46,2254799658404120,fraud_Kuhn LLC,shopping_pos,57.4,Barbara,Nelson,F,7337 Browning Falls Suite 027,Valdosta,GA,31605,30.946,-83.2474,94325,Educational psychologist,1987-09-08,f005639ad53cb5a82844f536aa480ba6,1344091666,31.700578000000004,-83.37258,0
341779,2020-10-31 01:38:06,376012912828093,fraud_Goodwin-Nitzsche,grocery_pos,305.28,Nathan,Mayer,M,478 Donovan Corners Apt. 803,Schaumburg,IL,60193,42.0144,-88.0935,92294,Claims inspector/assessor,1969-05-01,829cff55f2e5917904776b871c676133,1383183486,42.866578,-88.306232,1
298263,2019-05-26 04:38:49,5540636818935089,fraud_Hudson-Ratke,grocery_pos,298.53,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,1985-04-04,f9f98bfbfbbd93c3203d09cbd278f621,1338007129,41.894298,-71.558539,1
815310,2019-12-08 00:26:31,2266735643685262,fraud_Donnelly PLC,misc_net,908.77,Carlos,Chung,M,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,1972-07-25,dd0047eacdd621b1184f9d67692b5f74,1354926391,34.409209999999995,-85.828671,1
1094470,2020-03-30 23:01:15,4783226709001,fraud_Heller PLC,health_fitness,86.33,Jessica,Garcia,F,13108 Jennifer Passage,Mc Cracken,KS,67556,38.5957,-99.554,320,Film/video editor,1961-04-22,a9461418465db201863074e26544e96d,1364684475,38.279192,-100.053767,0
